feedback_id,sentence,word_count
FB_33135,Học tiếng Anh rất dễ nhớ có phát âm luôn rất tiện !!⭐⭐⭐⭐⭐,13
FB_33136,"Tốt, cũng hữu ích",4
FB_33137,Tải rồi nhưng mà vx hiện quảng cáo tải Tải gì mà quảng cáo BẮT tải lắm thế ? đang nhắn tin cx hiện quảng cáo ???,27
FB_33138,"nó đã giúp tôi thi đại học đạt 28, 35 điểm đậu vào trường THPT Nguyễn Hiền. cảm ơn Quizlet nhá!",21
FB_33139,app này khá OK cho việc học từ vựng tôi có rất nhiều từ vựng chz học mà app này thì lại rất tốt về mặt từ vựng bạn nào còn đg khó khăn trong việc học từ vựng thì app này là tuyệt vời nha còn mấy mặc khác thì tôi ko sài đc vì t muốn mua nhưng bà nào cần học từ vựng thì app này rất tốt vừa thuộc lâu hơn còn có thể phát âm nó nx thay vì học trên giấy thì này tốt hơn rất nhìu,93
FB_33140,Rất đáng để tải về 🗿👍,6
FB_33141,"Ưng nha, ai cũng hc đc Nói chung là nên thử",11
FB_33142,đỉnh quãi dùng siêu thích luôn á,7
FB_33143,mong nhà phát triển cho lượt học nhiều chứ hơi ít nchung siêu ổn để làm trắc nghiệm,18
FB_33144,app dùng okela cho năm sao nhee,7
FB_33145,"App rất hay, chỉ có điều mk ko có tiền nâng cấp",12
FB_33146,"muốn sử dụng lâu dài nhưng mà được thử còn lại tính phí, khá khó chịu 😫",17
FB_33147,tốt qus tròiiii,3
FB_33148,tuyệt vời 5 sao tiện lợi,6
FB_33149,phí quá cao,3
FB_33150,quá tuyệt giúp ghi nhớ từ vựng siêu nhanh,9
FB_33151,app này có nhiều trò chơi để học vs tự tạo đc Flashcard 👍🏻✨,14
FB_33152,múp rụp nên học thử hiệu quả vcl,8
FB_33153,"tuyệt vời, ẻm đồng hành cùng tôi từ band 3.0 lên 7.5 ie",13
FB_33154,giúp ghi nhớ tốt hơn,5
FB_33155,học từ vựng thuộc nhanh nha đối với mình,9
FB_33156,chx học bgio,3
FB_33157,hayyyyyyy như ronaldo luôn ronalgo,5
FB_33158,quá hay nó giúp mn học từ vựng cực tốt lun đc 7 ielt nhờ app hết mãi iu,19
FB_33159,10 điểm không có nhưng,5
FB_33160,app học ổn,3
FB_33161,good app for learning,4
FB_33162,"app hỗ trợ rất tốt cho việc học tập từ vựng nha , nên xài thử",16
FB_33163,??? đang làm bài tập cô giao tự nhiên gói khóa học cái gì?? nhấn để sau rồi khóa luôn phần đang học ??? rồi làm kiểu gì ?? không đăng kí khóa học là không cho làm bài + gửi bài cho cô hay gì ???? Ý là mình thiếu tiền quá à??,54
FB_33164,dễ học thuộc từ mới,5
FB_33165,"app hay ghê ấy, lần đầu học thuộc từ mà thấy thích như này í",15
FB_33166,"App hay, học rất hiệu quả nha🥰. Thích nhất phần tạo học phần",13
FB_33167,nếu có 10 ⭐ cho 10 ⭐ luôn 🤩🤩🤩,9
FB_33168,"Thấy review nhiều nên cũng lên học thử,ổn áp lắm nhaa💗",11
FB_33169,học rất dễ,3
FB_33170,"App tiện lợi nha, nếu lười làm flashcard thì tìm kiếm trên app có vài bộ theo chủ đề mình kiếm làm sẵn nha, quá ưng 👍",27
FB_33171,"make it free again, students need this app but they cant afford",12
FB_33172,nên tải về để học nhanh hiệu quả hơn,9
FB_33173,the best app,3
FB_33174,trải nghiệm của mìh cảm thâyz quizlet rất tuyệt nha,10
FB_33175,"áp ổn nhưng một số cái học được 2,3 lần là ko học đc nữa phải trả phí, điểm trừ ạ",21
FB_33176,"9.5đ quá tốt, có thể tự tạo cho mình 1 lộ trình học hiệu quả, tốn ít thời gian",19
FB_33177,ứng dụng khá hay nhờ có nó mà vốn từ vựng của tôi được nâng cao,16
FB_33178,"giúp nhớ từ vựng siêu lâu, mà còn vui nữa, có rất nhiều trò chơi cần phải nhớ từ vựng để hoàn thành rất rất vuiiii, các bạn nên thử",30
FB_33179,ổn thêm :)) bài ktra ko có khoá plus nx là ok,12
FB_33180,thật sự rất lag chẳng học được bao nhiêu,9
FB_33181,nhiêu cho học miễn phí thì 5 sao,8
FB_33182,"rất phù hợp để học từ vựng , có nhiều trò chơi để ôn tập lại từ vựng .",19
FB_33183,k đúng như những gì đã quảng cáo,8
FB_33184,app học siu hiệu quả nhưng phải trả phí cho một số chức năng quan trọng,16
FB_33185,áp quá ok 1000000... điểm,5
FB_33186,good really special 很好,4
FB_33187,cảm thấy vx học vx chơi rất vui,8
FB_33188,rất bổ ích 😚,4
FB_33189,"lỗi phông phần ghép thẻ, còn lại ok",8
FB_33190,Trợ thủ cho mọi dân học cấp tốc,8
FB_33191,"học ok, vài chức năng sử dụng miễn phí ít lần, lâu lâu tải lâu",15
FB_33192,phần mềm rất hay. tự tạo kho từ cho kình và ôn tập,13
FB_33193,"tạo từ vựng để học, kiểm tra cũng như chơi thực sự rất hay",14
FB_33194,app hay tiện,3
FB_33195,app đưọc nha giúp mình học từ vựng rất hiệu quả,11
FB_33196,Mình thầy ứng dụng rất tốt và hiệu quả cho việc học Tiếng Anh của mình.,16
FB_33197,đỉnh nha trời,3
FB_33198,"tốt nha tr,dùng tốt lắm á.Mọi ng nên dùng thử nha",11
FB_33199,ứng dụng này học từ vựng rất ok luôn,9
FB_33200,hữu ích nhưng phải đóng tiền,6
FB_33201,tuyệt vời 🤩,3
FB_33202,Chuẩn bị hết 1 tuần dùng thử mà khi bấm vào mục Hủy trên cửa hàng Play. Mà lại ko hiện ra gì vậy. Không thể hủy nổi là sao???😡😡😡,30
FB_33203,"hay, ok, dễ hiểu lắm😍",5
FB_33204,K nói nhiều,3
FB_33205,siêu tốt nha các bạn ơi,6
FB_33206,It's good for learning English.,5
FB_33207,rất hay và thú vị rất nên thử nếu sử dụng đều đặn thì việc tiếp thu từ vựng sẽ rất nhanh cho những ai khó học từ vựng,29
FB_33208,"học rất ok, mn nên tải về học 🌹",9
FB_33209,app có ích giúp cho việc học từ vựng nhé,10
FB_33210,ok nhìu nhìu nha 😁😁😁🤗🤗🤗,5
FB_33211,"quá tốt, nên dùng",4
FB_33212,Ứng dụng hữu ích đơn giản giúp việc học từ mới rất hiệu quả.Nch là ok nha,17
FB_33213,rất hay và rất phù hợp với tôi,8
FB_33214,"hữu ích nha,vừa học vừa chơi rất ổn,rất dễ nhớ từ vựng",12
FB_33215,đc mấy câu xong lại bảo nâng cấp để học như c,12
FB_33216,"nhập mãi cái chữ tiếng Trung vào bài học mà ko đc,ko có nút nào để hoàn thành câu để sang câu khác, bực cả mình",26
FB_33217,tớ chưa học nhma nghe ngkhac nói hc rất hiệu quả,11
FB_33218,i love it,3
FB_33219,tuyệt vời !!!,3
FB_33220,"giúp học thêm nhiều từ vựng hay, rất bổ ích",10
FB_33221,"Không hỗ trợ khách hàng khi đăng kí nhầm gói, toàn chuyển trách nhiệm qua bên google play, không bao giờ sài app nữa",24
FB_33222,"Tôi thấy nó rất hữu ích, có thể tự làm bài, chơi nhiều tựa game liên quan đến bài mình học, lại còn có thể tự tạo thư mục bài học nữa, thật sự rất ok la!",37
FB_33223,Ko free chán,3
FB_33224,"oke lắm á, có tiếng đó h",7
FB_33225,"ứng dụng hay, ko có quảng cáo ,các phần học khá thú vị và giúp khi nhớ bài tốt 👍👍",20
FB_33226,cảm ơn app nha dc sài free như này rất ngon luôn ấy chưa thấy app nào qua dc,19
FB_33227,đây là một dụng cụ học tập quá tuyệt vời nó không chỉ giúp bạn học và ghi nhớ thực sự nhanh hơn mà còn lâu hơn thậ sự tuyệt,30
FB_33228,app hay nha học từ vựng tiếng anh hơi bị okk,11
FB_33229,ứng dụng hay để học ngoại ngữ,7
FB_33230,rất bổ ích,3
FB_33231,"quảng cáo mất thời gian, khỏi tải. bắt nạp vip mới cho học:))",13
FB_33232,HỌC rất tốt,3
FB_33233,"app hay nha, học đc nhiều ngôn ngữ",8
FB_33234,"vừa hc vừa chs vui lắm nha mn , dễ nhớ lắm lun . Hơi tốn tg để tự tạo Flashcard mà đổi lại vừa học vừa vui như này thì xứng đáng .Nên thử",35
FB_33235,ok nha 👌,3
FB_33236,"app giúp mình học thuộc khái niệm, từ vựng... nhanh lắm á, rất hiệu quả luôn",16
FB_33237,"ứng dụng thì rất tốt, học ổn nhưng giá dịch vụ premium thì quá mắc so với loại khách hàng hay gọi là nhóm tuổi sử dụng. Hầu như các bạn dùng app này học đều ở độ tuổi học sinh, sinh viên nên khả năng chi trả thấp. vì vậy tôi góp ý nên giảm giá dịch vụ premium xuống chút để thu hút người sử dụng hơn trong đó có cả tôi. Mong đội ngũ xem xét !",80
FB_33238,cũng ok mà ph mất phí :(((,7
FB_33239,"app gì mà toàn bắt trả phí, tưởng thế nào thua app Flashcards nha ae ơi",16
FB_33240,trải nghiệm ko tốt tìm bài Giải lớp 7 mà toàn ra kiến thức cấp 3,16
FB_33241,xin đừng bắt nâng cấp nx:)),6
FB_33242,"Dễ học,dễ ghi nhớ và dễ làm!",7
FB_33243,"app hay , tuy chỉ mới tải nhưng thấy học rất hay , có nhiều thứ để học bao gồm cả các ngôn ngữ chỉ, gợi ý nghĩa cẩn thận",30
FB_33244,"thú vị, mong nhà phát hành làm thêm nhiều tính năng miễn phí ạ.",14
FB_33245,có thể thêm chức năng soạn thảo văn bản,9
FB_33246,Mong app có thêm tính năng chia nhỏ học phần theo số lượng hay theo bảng chữ cái,18
FB_33247,"tui thích app này nhiều á, nma ko có money để dùng app pro",14
FB_33248,nó hiệu quả với tôi ♥️,6
FB_33249,có thể thêm từ và học theo chủ đề từ nhiều nguồn khác nhau,14
FB_33250,"app lỗi suốt, ngta viết đúng thì k biết vì s lại thành sai, sửa đi sửa lại hoài mà vẫn lỗi",22
FB_33251,"app hay lắm.học vậy khoa học , quên thì ôn lại luôn. quá tuyệt để học ngoại ngữ hay bất cứ môn gì cần học thuộc",26
FB_33252,Giúp tôi học tốt hơn,5
FB_33253,nói chung hay nhưng tiếc cái phải nạp premium,9
FB_33254,"app rất tốt 👍,nên",4
FB_33255,"App rất tuyệt. Mình có thể học lại các từ vựng đó nhiều lần. Việc lật flashcard nhiều lần khiến mình dễ nhớ hơn. Quan trọng là bạn lặp lại nhiều lần, từ vựng sẽ vào đầu nhiều hơn. Chúc chúng ta cùng học tốt",45
FB_33256,oke nhaa mình học ngoại ngữ trên đây dễ nhớ dễ ôn lại lắm ạ,15
FB_33257,cũng ổn áp khá hay,5
FB_33258,"Rất tuyệt, mình có thể tự tạo bài học nào mình muốn, rất linh hoạt, phong phú",17
FB_33259,quá tốt cho spaced repetition mng ơiii,7
FB_33260,app rất hay và học từ vựng hiệu quả dễ nhớ mọi ng nên dùng thử,16
FB_33261,hay lắm á🫰,3
FB_33262,App tự gia hạn mà không có sự cho phép của người dùng,13
FB_33263,cs từ tôi vt sai nhưng nó lại cho lag đúng,11
FB_33264,"Mình đang thử xài bản free, thấy khá thích.",9
FB_33265,tốt lắm lun nha mn có thể học trog hè trc khi đi học ở trường nha cung cấp đầy đủ từ vựng lắm ạ 🤩,26
FB_33266,"hey guys, it amazing but it not free🥹",8
FB_33267,ổn áp ó bây,4
FB_33268,mới tìm hiểu chưa quen với app lăm,8
FB_33269,"app hay nha, học được nhiều có cả trò chơi",10
FB_33270,"tốt , giúp để học , lưu trữ từ vựng",10
FB_33271,"Ok nhaaa kỉu học miễn phí 7 ngày.Nó cho mik làm bài tập đồ nek,xong có trò chơi liên quan đến bài học nxxxx🥰",24
FB_33272,hay nhưng hơi có chút j đó thiếu từ vựng,10
FB_33273,tốt lắm luôn !! học bao nhiêu từ vựng cũng đc,11
FB_33274,"App xài tốt cần thêm công cụ tìm kiếm để tạo flaschcard cho dễ, và sửa flashcard trong lúc học",20
FB_33275,tôi cảm thấy rất tuyệt vời 👍👍👍👍.,7
FB_33276,vì sao quét tài liệu không đc vậy ạ?,9
FB_33277,app rất tuyệt vời học từ vựng ko bị chán,10
FB_33278,học cũng rất hiệu quả,5
FB_33279,app này giúp mình nhớ từ vựng tốt hơn qua các trò chơi và những lâng ôn tập,18
FB_33280,Học cũng hay nhưng không có bài học để áp dụng cuộc sống,13
FB_33281,dùng được mấy lần xong cứ bảo phải nâng cấp thì mới học tiếp đc,15
FB_33282,"học trên này hiệu quả cực kỳ luôn nha mọi người, nên tải về nhaa",15
FB_33283,khá ổn nha ❤️,4
FB_33284,"Hệ thống tự động gia hạn gói tháng, tự động trừ tiền mà không qua xác thực của tôi.",19
FB_33285,Nó rất tuyệt rõ ràng,5
FB_33286,Quizlet là một ứng dụng học từ vựng rất tuyệt vời. Nó có cung cấp các diễn giải từ vựng bằng tiếng anh và có hỗ trợ phát âm từ vựng. Nếu bạn thực sự muốn học từ vựng nhanh thì Quizlet plus không tệ đâu.,46
FB_33287,vui và dễ nhớ,4
FB_33288,"siêu hay,nhưng vẫn phải đóng tiền nhưng tôi vẫn thích",10
FB_33289,tôi rất thích,3
FB_33290,được học free vài lần,5
FB_33291,rcm mn tải app này nha siêu bổ ích dễ hc thuộc từ cực vừa học vừa chơi mà vẫn hc đc thì nên tải,25
FB_33292,"rất tốt nha tuy là có mấy cái chức nắng phải mua ấy nhưng hocn chay thì vẫn có đầy đủ mọi thứ cần để ôn luyện,nhờ app này mà tui có thể học 50 từ vựng 1 lúc và có thể sẽ tăng nhiều lên ấy rất tốt cho những bann tự học nhé?phù hợp cho việc ôn luyên từ vựng",62
FB_33293,tôi không ngờ cái app này lại miễn phí,9
FB_33294,app ổn học dễ vào.,5
FB_33295,Dùng để học từ vựng khá ok 👌,8
FB_33296,"dở , trừ tiền không lí do",7
FB_33297,ứng dụng hay,3
FB_33298,app học từ vựng rất hiệu quả nhé,8
FB_33299,ứng dụng trừ tiền khi tôi chưa sử dụng dịch vụ khi khiếu nại hoàn tiền thì không thấy hoàn lại tôi yêu cầu làm rõ vụ việc này,29
FB_33300,Hay giúp tôi tiết kiệm được tiền học thêm ở trung tâm,12
FB_33301,i have never seen such a great app for learning english before . You must try this.,17
FB_33302,app siêu mê á học hiệu quả cực,8
FB_33303,"cũng ok á. mà cần nạp vô ms tận dụng tốt. free chỉ có chữ thôi k có hình🥲, ktra cx chỉ đc 1 lần. mà cx đáng dùng nhé💗",30
FB_33304,"yêu ❤,giúp ích trong việc học từ vựng",8
FB_33305,"tôi hài lòng với ứng dụng này về cách học, tuy nhiên tôi lại không thể chia sẻ học phần của mình với người khác, mong nhà phát hành hướng dẫn giúp, nếu được tôi sẽ chỉnh lại 5 sao. hiện tại tôi 23 tuổi nhưng theo gmail xác nhận tôi chỉ có 5 tuổi thôi.",56
FB_33306,"tải bộ từ vựng chậm, không học được bộ từ vựng của mình mới tạo, và lag",17
FB_33307,"học như này dễ ghi nhớ hơn á,đây là ứng dụng mà t thấy dễ ghi nhớ,nên mới đánh giá 5sao á nha,chứ mấy cái app còn lại t toàn đánh giá 2 với 3 sao",36
FB_33308,tiện ích dễ sd,4
FB_33309,nó giúp tôi rất nhiều,5
FB_33310,tôi ko thích,3
FB_33311,khắc phục sao lưu là đỉnh chóp luôn,8
FB_33312,The app is really good for learning many different vocabulary topics and also has tests for memorization. I only use it for learning English. It's ok👍,26
FB_33313,Tự thiết kế bài học phù hợp với bản thân,10
FB_33314,bản miễn phí dùng rất ok nha,7
FB_33315,ko hiểu chút nào,4
FB_33316,Thiếu phần sắp xếp bài học theo thứ a-z như trên web.Xin hãy bổ sung.,15
FB_33317,phải đăng ký mới dùng được nhiều chức năng,9
FB_33318,5 sao ko có nhưng,5
FB_33319,quảng cáo hơi nhiều nha,5
FB_33320,"ok lắm, app giúp mk học nhanh và hiệu quả. rất đáng để tải xuống và học",17
FB_33321,đã dùng. thấy thân thiện dễ dùng nè. kể mà có loại nghe để chọn đáp án thì hay nữa,20
FB_33322,um dùng cx cx,4
FB_33323,tại sao phần nâng cấp lại chỉ dành cho tiếng anh mà ko có tiếng khác vậy,17
FB_33324,rất hữu ích,3
FB_33325,Học rất dễ nhớ,4
FB_33326,app hiệu quả,3
FB_33327,học thuộc từ rất okk nha,6
FB_33328,"cảm giác như học vẹt, ko ổn lắm",8
FB_33329,ok nha pro,3
FB_33330,app hay nhưng mong ad thêm chế độ xáo trộn các từ để học lâu hơn,16
FB_33331,hay nha học được lắm,5
FB_33332,học đc phết đỡ mất tgian mò sách mù mẹ nó mắt,12
FB_33333,"báo nx z chài, tại cái quảng cáo tí nx ăn đòn:)",12
FB_33334,10 diem kh co nhung,5
FB_33335,có lúc mình nhập đúng mà nó bảo sai nhưng sài cũng được,13
FB_33336,tự động đăng ký của tôi 862 nghìn nhưng tôi không hề biết về khoản giao dịch này tôi chưa hề sử dụng nó gửi yêu cầu hoàn tiền thì để không được trường hợp của tôi đáp ứng đủ điều kiện yêu cầu hoàn tiền mà,47
FB_33337,OK rồi nhé,3
FB_33338,khá hay cũm đc nhưng đừng có ấy tiền khó chịu vl,12
FB_33339,app này ngon vãi ò,5
FB_33340,10 điểm ko có nhưng,5
FB_33341,"ai tận dụng tốt thì đây sẽ là app giúp các bạn có thể học tốt hơn thông qua phương thức flash card, nhưng muốn dùng nhiều phải up lên premium",31
FB_33342,ứng dụng này giúp tôi hiểu bài hơn và tốt hơn.,11
FB_33343,hay nhưng mong có thể miễn phí,7
FB_33344,học ok nè mỗi tội giới hạn lần học hơi ít,11
FB_33345,Cái app lol này tao cũng dành nhiều từ hoa lệ để tâm sự với nó rồi nhưng nó không phản hồi.App lol này giao diện khá đơn giản lên web nhập từ vựng coppy và past khá tiện Nói thật app lol này là cái app dễ dùng nhất mà tao sài. đứa nào mà nói lag hay sài không được là điện thoại lỏ.Riêng tao là con đỗ nghèo khỉ nên mới toxic cái app lol này. Nó kiểu bố thí vài lần ôn từ vựng cái hết phải bắt nộp vip đăng kí tháng. Nó khiến tao bực vl nên tao đăng nhập tài khoản khác ôn từ vựng tiếp nó phiền vl.,116
FB_33346,"được đứa cháu giới thiệu nên tải về, công nhận qua 1 thời gian học thấy hiệu quả",18
FB_33347,ko lên dùng nha mọi ng tốn thời gian nắm,10
FB_33348,Ứng dụng thúc đẩy việc nhớ từ vựng rất tốt. highly recommend,12
FB_33349,app rất hay có nhiều chủ đề từ vựng để học có điều là phải nạp thì mới học hết đc học phần hoii,24
FB_33350,"Rất là tuyệt vời, đối với tôi nó rất là hữu ích, nó giúp tôi tăng tính từ vựng hơn, rất thích",22
FB_33351,app rất tiện dụng lun,5
FB_33352,quảng cáo quá nhiều,4
FB_33353,học rất hiệu quả nhưng hạn chế hơi nhiều,9
FB_33354,rất tuyệt vời,3
FB_33355,dùng để ôn bài quá oke,6
FB_33356,Flashcard rất hay được tự tạo bài học cho mình đến giờ vẫn chưa bị thu phí thêm gì cả rất hay,22
FB_33357,tuyệt vời :3,3
FB_33358,không nên đăng ký nha mọi người . ứng dụng rất tệ học chả ra sao cả nhưng không cho hủy đăng ký gói. Tôi vừa bị mất 663.000 và giờ đang tìm cách hủy đăng ký nhưng vẫn chưa được. Cảm giác như bị lừa đảo,47
FB_33359,ổn phết nha,3
FB_33360,ứng dụng rất hay và tiện lợi,7
FB_33361,ok lắm nha nên thử,5
FB_33362,bài này khó lắm 🤦,5
FB_33363,Lỗi giật lag mất bài😡😡😡,5
FB_33364,khá ok nên dùng nha,5
FB_33365,"Đây là ứng dụng rất tốt. Mình nghĩ nó có thể tốt hơn nữa bằng cách cho phép ngưòi học tags từng thẻ trong một bộ thẻ của mình, điều đó sẽ giúp cho việc đỡ phải chia ra nhiều bộ thẻ khác nhau của cùng một chủ đề phức tạp, đồng thời dễ tìm học hơn.",57
FB_33366,cảm ơn đã giúp tôi tiết kiệm tiền mua flash card,11
FB_33367,cũng đc okoknha,3
FB_33368,k có ích,3
FB_33369,uki đó nhma ... nh tính năng mk thic phải mua 😭,12
FB_33370,tốt đáng thử,3
FB_33371,app ngon hơn mẹ bạn,5
FB_33372,nhp có thể cho mình học flashcard khi ko có mạng dc ko🥹 rảnh nma ko học dc ên hơi bùnn,21
FB_33373,Quá hay luôn! Hy vọng app sẽ giúp mình giỏi tiếng Anh!,12
FB_33374,ap rất tiện và giúp mình nhớ từ vựng tiếng Anh nha,12
FB_33375,"mình thích app cực nha, dễ học dễ ghi nhớ từ vựng và làm đề cũng nhiều",17
FB_33376,quá tuyệt vời mấy cái tính năng cơ bản đã quá đủ dùng luôn r quá ok nên tải dùng thử nhé mn,23
FB_33377,học rất oke,3
FB_33378,có 10 ⭐ là cho rồi,6
FB_33379,"Tuyệt vời có thể tạo thư mục cho từng môn r học bài ở đó nữa, cách học thú dị ko có chỗ chê.",24
FB_33380,hay đáng sử dụng,4
FB_33381,Mạng yếu quá Samsung ko vô được nhưng thấy cũng hay hay 5 Sao. Nhưng mong cho vô được 😅💯💯💯💯💯💯💯💯💝💖💗💓💓❤️‍🩹❤️‍🔥💔❣️💔💔💝💖💗💗😾,20
FB_33382,Cũng tạm tạm thôi,4
FB_33383,eo ơi hay vãi òoo:),5
FB_33384,"Free được nhiều tính năng, mình sẽ sử dụng thêm một tgian để xem sao nhé. App học từ vựng hiệu quả + tiện vì có gợi ý định nghĩa, cho sẵn phiên âm.",34
FB_33385,trải nghiệp app tốt,4
FB_33386,ko hc hơi phí,4
FB_33387,tự mình tạo cũng bắt nạp tiền :))),8
FB_33388,"quá tệ chả giúp ích đc gì cả, ko nên tải😒😒😒",11
FB_33389,"dễ sử dụng , tiện khi sắp có.bài kiểm tra.",10
FB_33390,Từ lúc dùng app việc học thuộc trở nên dễ hơn hẳn mong app có nhiều tính năng thú vị cho việc học tập nữa <3,26
FB_33391,học cái này thấy cz lẹ hẳn nên cho 5 sao,11
FB_33392,app kiểu gì ý đăng nhập các thứ lằng nhằng quá,11
FB_33393,hay nha rất tiện ích cho vc học từ mới của mình ahihi,13
FB_33394,1* ko vô đc chạy wed lâu vcl,8
FB_33395,tải chậm đợi rất lâu mà ko dùng đc😡😡😡,9
FB_33396,ngon bổ rẻ,3
FB_33397,app như s lỗi tùm lum,6
FB_33398,hữu ích lắm nha,4
FB_33399,giúp đỡ tôi rất nhiều,5
FB_33400,"nói là giải bài tập miễn phí mà vào phải đăng nhập,ghi các loại thông tin, tưởng ghi xong là vào đc rồi ai mà ngờ vào xong nó cứ quay tròn quay tròn hoài (vạch mạng căng đầy 5 vạch) mọi người hãy đọc và suy nghĩ có nên tải hay không",53
FB_33401,app học rất thích ạ,5
FB_33402,♡(｡- ω -),3
FB_33403,"app này học nhanh, dễ hiểu, 100đ nhee",8
FB_33404,học rất ok,3
FB_33405,"nhiều tính năng, dùng để học từ vựng tiếng anh ổn lắm, mấy tính năng cơ bản là đủ dùng rồi á, có điều kiện thì mua bản pro xịn hơn, không thì học cũng okela lắm.",37
FB_33406,"ngon, rất ok",3
FB_33407,cố cày chuỗi:)),3
FB_33408,rất chi là ok,4
FB_33409,lag thật sự luôn á,5
FB_33410,đánh giá 5 sao thì nhiều thật đấy nhg ms tải về mà t pk đợi 10 phút rồi mà vẫn quay vòng vòng 😡😡,25
FB_33411,rất dễ nhớ,3
FB_33412,"App này sẽ tính phí khi các bn hc nhé, nếu muốn có environment hc tập tốt hơn thì mua Quizlet Plus hc cho đã🤩. Cách hc khiến mình rất dễ ghi nhớ và rất modern nè😝, phí hc nvay thì mình cx thấy khá hợp lý, nếu app giảm tiền hc xuống xíu thì sẽ siu phù hợp vs những anh/chị hssv nè💗",64
FB_33413,"ứng dụng tốt nhưng tính năng memory score biến mất đâu rồi á, mong nhà phát hành thêm vào lại",20
FB_33414,Tốt nha tải về dụng liền đừng do dự mấy bbi iu ơi😉,13
FB_33415,tuyệt vời hơn chữ tuyệt vời,6
FB_33416,vào cứ quay quài trong khi mạng rất tốt?,9
FB_33417,Ứng dụng tuyệt vời để học từ vựng,8
FB_33418,hữu dụng cực kì,4
FB_33419,như lìn k liên quan luôn á,7
FB_33420,"khá hay ho và thú vị tuy có nhiều cái chưa được hoàn hảo ,nhưng rất phù hợp cho những bạn học ngoại ngữ",24
FB_33421,giải bt sai bét,4
FB_33422,"chân ái khi học từ vựng của mình, 10 điểm không có nhưng ạ. cách học qua app này khiến mình cảm thấy thú vị, không nhàm chán chút nào tuy nhiên giá gói quizlet plus khá cao, mong rằng nhà sản xuất có thể giảm xuống đôi chút cho phù hợp với học sinh, sinh viên ạ.",58
FB_33423,của tôi toàn ra chữ tiếng anh không hiểu AI giải toàn tiếng anh thôi chán😟🙁☹️😦😧,16
FB_33424,app này đã giúp tôi đỗ đại học qua mĩ.cảm ơn bạn.thank you,13
FB_33425,"trừ tiền rất vô lí, đã hủy và xóa tài khoản trước hạn rồi mà vẫn trừ tiền 😒",19
FB_33426,"dễ dùng, phân loại các mục, học lại dễ dàng",10
FB_33427,hay nhưng cần free nhiều thứ nhaa,7
FB_33428,gud for english only,4
FB_33429,học từ mới siêu ok,5
FB_33430,app 10đ không có nhưng,5
FB_33431,học tốt rất dễ nhớ các bạn nên thử nha,10
FB_33432,"Tuỵêt đấy, vui phết chưd đùa",6
FB_33433,trải nghiệm ứng dụng rất hữu ích cho tôi.Tuyệt lắm!!,10
FB_33434,"ê làm mấy này giải trí điên, một cách hay để học tiếng anh chuyên ngành á mấy sốp",19
FB_33435,The app is not good can be frozen,8
FB_33436,không cần mất tiền,4
FB_33437,lag tổ bố,3
FB_33438,"Học rất okay nha, nhưng phát âm chưa chuẩn lắm, học thẻ nhớ lâu",14
FB_33439,hãy học dễ hiểu,4
FB_33440,đỉnh lắm ạaaa,3
FB_33441,"app rất tốt, học xong điểm cao lên gấp mấy lần. Không cần lo lắng về mấy kì thi lớn nữa",21
FB_33442,ko co tieng viet,4
FB_33443,quá phiền với quảng cáo,5
FB_33444,"rất hay, rất nên tin dùng",6
FB_33445,"ok , cách học từ vựng thú vị",8
FB_33446,khá ok đấy cg nên thử,6
FB_33447,"Ứng dụng rất tốt,cảm ơn nhà sáng tạo ứng dụng này giúp người học dễ dàng.Tuy nhiên, vẫn có nhược điểm ở chỗ khi tôi thao tác vuốt lên xuống lại vô tình xoá đi các bài học mà tôi đã tạo ra 1 cách trình tự.Việc nhà tạo cho thao tác vuốt bài học từ phải qua trái là xoá được học phần và không có nút để khôi phục.Điều đó tạo ra sự khó chịu khi tôi đã tạo ra bài học rồi lại vô tình xoá đi và việc thêm vào lại cũng gặp nhiều khó khăn.Rất mong nhà sáng tạo có thể khắc phục nhược điểm này.Cảm ơn rất nhều",114
FB_33448,tốt. tiện lợi. thuận tiện cho người đi làm,9
FB_33449,ứng dụng rất hữu ích trong việc học tiếng anh,10
FB_33450,Good app !,3
FB_33451,rất dễ sử dụng,4
FB_33452,"dùng học bài rất ôk, tiện lợi, giúp tui có thể học bài ở mọi lúc, mọi nơi. nhưng giao diện hơi chán, cho phép đổi màu đơn sắc khác miễn phí thì sẽ tốt hơn, chứ nhìn lâu 1màu sẽ bị chói mắt, ko muốn nhìn nữa.",48
FB_33453,rất tốt nhé dễ nhớ,5
FB_33454,phần mềm tốt. dễ sử dụng,6
FB_33455,Không đăng nhập được,4
FB_33456,tự dưng bị bắt up vip🥲,6
FB_33457,giúp học giỏi tiếng anh,5
FB_33458,ko vào đó với thiết bị oppo a37,8
FB_33459,quá tuyệt vời,3
FB_33460,"Đây là một ứng dụng cực kỳ tuyệt vời, nó đã khiến tôi đạt được điểm rất cao trong kỳ kiểm tra gần đây. Tôi rất là thích điều đó khi tôi đạt được điểm cao... Hy vọng Quizlet có thể nâng cấp thêm nhiều chế độ mới hiệu quả cho việc học trở nên nhớ lâu hơn đồng thời cũng đạt điểm cao, và nhân tiện tôi là sinh viên Y Dược ☺️🔬",74
FB_33461,học thích nha,3
FB_33462,rất tốt luôn ý trời ơi,6
FB_33463,"đọc rõ ghê , 5 sao ko có nhưng !",10
